word,categories
doubtfulness,vader_negative
doubting,"afinn_negative, nrc_negative, vader_negative"
doubtingly,vader_negative
doubtless,"nrc_positive, nrc_trust, vader_positive"
doubtlessly,vader_positive
doubtlessness,vader_positive
doubts,"afinn_negative, vader_negative"
douche,"afinn_very_negative, nrc_negative, vader_negative"
douchebag,"afinn_very_negative, vader_very_negative"
dour,"afinn_negative, nrc_negative"
dove,"nrc_anticipation, nrc_joy, nrc_positive, nrc_trust"
down in the dumps,sadness_extended
downcast,"afinn_negative, vader_negative"
downer,afinn_negative
downfall,"nrc_fear, nrc_negative, nrc_sadness"
downhearted,"afinn_negative, sadness_extended, vader_very_negative"
downright,nrc_trust
downside,"afinn_negative, vader_negative"
downy,nrc_positive
drab,"nrc_negative, nrc_sadness"
draft,nrc_anticipation
drag,"afinn_negative, vader_negative"
dragged,"afinn_negative, vader_negative"
dragon,nrc_fear
drags,"afinn_negative, vader_negative"
drainage,nrc_negative
drained,"afinn_negative, boredom_apathy, vader_negative"
drawback,nrc_negative
dread,"afinn_negative, nrc_anticipation, nrc_fear, nrc_negative, vader_very_negative"
dreaded,"afinn_negative, vader_very_negative"
dreadful,"afinn_very_negative, fear_extended, nrc_anger, nrc_anticipation, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, vader_negative"
dreadfully,"nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, nrc_surprise, vader_very_negative"
dreadfulness,vader_very_negative
dreadfuls,vader_very_negative
dreading,"afinn_negative, fear_extended, vader_very_negative"
dreadlock,vader_negative
dreadlocks,vader_negative
dreadnought,vader_negative
dreadnoughts,vader_negative
dreads,vader_negative
dream,"afinn_positive, vader_positive"
dreams,"afinn_positive, vader_positive"
dreary,"afinn_negative, nrc_negative, nrc_sadness, vader_negative"
drinking,nrc_negative
drivel,"nrc_disgust, nrc_negative"
drone,nrc_negative
drool,nrc_disgust
drooping,nrc_negative
droopy,"afinn_negative, vader_negative"
drop,"afinn_negative, vader_negative"
dropped,afinn_negative
drought,nrc_negative
drown,"afinn_negative, nrc_fear, nrc_negative, nrc_sadness, vader_very_negative"
drowned,"afinn_negative, vader_very_negative"
drowns,"afinn_negative, vader_very_negative"
drowsiness,nrc_negative
drudgery,"afinn_negative, nrc_negative"
drugged,nrc_sadness
drunk,"afinn_negative, vader_negative"
drunken,"nrc_disgust, nrc_negative"
drunkenness,nrc_negative
dubious,"afinn_negative, nrc_fear, nrc_negative, nrc_trust, vader_negative"
dud,"afinn_negative, vader_negative"
duel,"nrc_anger, nrc_anticipation, nrc_fear"
duet,nrc_positive
duke,nrc_positive
dull,"afinn_negative, boredom_apathy, nrc_negative, nrc_sadness, vader_negative"
dullard,vader_negative
dullards,vader_negative
dulled,vader_negative
duller,vader_negative
dullest,vader_negative
dulling,vader_negative
dullish,vader_negative
dullness,vader_negative
dullnesses,vader_negative
dulls,vader_negative
dullsville,vader_very_negative
dully,vader_negative
dumb,"afinn_very_negative, nrc_negative, vader_very_negative"
dumbass,"afinn_very_negative, vader_very_negative"
dumbbell,vader_negative
dumbbells,vader_negative
dumbcane,vader_negative
dumbcanes,vader_negative
dumbed,vader_negative
dumber,vader_negative
dumbest,vader_very_negative
dumbfound,vader_negative
dumbfounded,"surprise_extended, vader_negative"
dumbfounder,vader_negative
dumbfounders,vader_negative
dumbfounding,vader_negative
dumbfounds,vader_negative
dumbhead,vader_very_negative
dumbheads,vader_negative
dumbing,vader_negative
dumbly,vader_negative
dumbness,vader_negative
dumbs,vader_negative
dumbstruck,vader_negative
dumbwaiter,vader_positive
dumbwaiters,vader_negative
dummy,nrc_negative
dump,"afinn_negative, vader_negative"
dumpcart,vader_negative
dumped,"afinn_negative, vader_negative"
dumper,vader_negative
dumpers,vader_negative
dumpier,vader_negative
dumpiest,vader_negative
dumpiness,vader_negative
dumping,vader_negative
dumpings,vader_negative
dumpish,vader_negative
dumpling,vader_positive
dumplings,vader_negative
dumps,"afinn_negative, nrc_anger, nrc_negative, nrc_sadness, vader_negative"
dumpster,vader_negative
dumpsters,vader_negative
dumpy,vader_negative
dun,nrc_negative
dung,nrc_disgust
dungeon,"nrc_fear, nrc_negative"
dupe,"afinn_negative, nrc_anger, nrc_negative, vader_negative"
duped,"afinn_negative, vader_negative"
dupery,afinn_negative
duplicity,"nrc_anger, nrc_negative"
durability,"nrc_positive, nrc_trust"
durable,"afinn_positive, nrc_positive, nrc_trust"
duress,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
dust,nrc_negative
dutiful,"nrc_anticipation, nrc_positive, nrc_trust"
dwarfed,"nrc_fear, nrc_negative, nrc_sadness"
dwell,vader_positive
dwelled,vader_positive
dweller,vader_positive
dwellers,vader_negative
dwelling,vader_positive
dwells,vader_negative
dx,vader_very_negative
dying,"afinn_very_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
dynamic,"nrc_surprise, vader_positive"
dynamical,vader_positive
dynamically,vader_positive
dynamics,vader_positive
dynamism,vader_positive
dynamisms,vader_positive
dynamist,vader_positive
dynamistic,vader_positive
dynamists,vader_positive
dynamite,vader_positive
dynamited,vader_negative
dynamiter,vader_negative
dynamiters,vader_positive
dynamites,vader_negative
dynamitic,vader_positive
dynamiting,vader_positive
dynamometer,vader_positive
dynamometers,vader_positive
dynamometric,vader_positive
dynamometry,vader_positive
dynamos,vader_positive
dynamotor,vader_positive
dysentery,"nrc_disgust, nrc_negative, nrc_sadness"
dysfunction,"afinn_negative, vader_negative"
eager,"afinn_positive, anticipation_extended, nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, nrc_trust, vader_positive"
eagerly,vader_positive
eagerness,"nrc_anticipation, nrc_joy, nrc_positive, nrc_trust, vader_positive"
eagers,vader_positive
eagle,nrc_trust
earl,nrc_positive
earn,nrc_positive
earnest,"afinn_positive, nrc_positive, vader_very_positive"
earnestly,nrc_positive
earnestness,nrc_positive
earthquake,"nrc_anger, nrc_fear, nrc_negative, nrc_sadness, nrc_surprise"
ease,"afinn_positive, nrc_positive, vader_positive"
eased,vader_positive
easeful,vader_positive
easefully,vader_positive
easel,vader_positive
easement,"nrc_positive, vader_positive"
easements,vader_positive
eases,vader_positive
easier,vader_positive
easiest,vader_positive
easily,vader_positive
easiness,vader_positive
easing,vader_positive
easy,"afinn_positive, vader_positive"
easygoing,"nrc_positive, vader_positive"
easygoingness,vader_positive
eat,nrc_positive
eavesdropping,nrc_negative
economy,nrc_trust
ecstacy,vader_very_positive
ecstasies,vader_very_positive
ecstasy,"nrc_anticipation, nrc_joy, nrc_positive, vader_very_positive"
ecstatic,"afinn_very_positive, joy_extended, nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, vader_very_positive"
ecstatically,vader_very_positive
ecstatics,vader_very_positive
edict,"nrc_fear, nrc_negative"
edification,"nrc_anticipation, nrc_joy, nrc_positive, nrc_trust"
edition,nrc_anticipation
educate,nrc_positive
educated,nrc_positive
educational,"nrc_positive, nrc_trust"
eel,nrc_fear
eerie,"afinn_negative, vader_negative"
eery,"afinn_negative, vader_negative"
effective,"afinn_positive, nrc_positive, nrc_trust, vader_very_positive"
effectively,"afinn_positive, vader_positive"
effectiveness,afinn_positive
effeminate,nrc_negative
efficacy,nrc_positive
efficiencies,vader_positive
efficiency,"nrc_positive, vader_positive"
efficient,"nrc_anticipation, nrc_positive, nrc_trust, vader_positive"
efficiently,vader_positive
effigy,nrc_anger
effin,vader_very_negative
effort,nrc_positive
effortlessly,afinn_positive
egotism,vader_negative
egotisms,vader_negative
egotist,vader_very_negative
egotistic,vader_negative
egotistical,"nrc_disgust, nrc_negative, vader_negative"
egotistically,vader_negative
egotists,vader_negative
egregious,"nrc_anger, nrc_disgust, nrc_negative"
ejaculation,"nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, nrc_trust"
eject,nrc_negative
ejection,nrc_negative
elaboration,nrc_positive
elated,"afinn_very_positive, joy_extended, nrc_joy, nrc_positive, vader_very_positive"
elation,"afinn_very_positive, vader_positive"
elbow,nrc_anger
elder,"nrc_positive, nrc_trust"
elders,"nrc_positive, nrc_trust"
elect,"nrc_positive, nrc_trust"
electorate,nrc_trust
electric,"nrc_joy, nrc_positive, nrc_surprise"
electricity,nrc_positive
elegance,"nrc_anticipation, nrc_joy, nrc_positive, nrc_trust, vader_very_positive"
elegances,vader_positive
elegancies,vader_positive
elegancy,vader_very_positive
elegant,"afinn_positive, nrc_joy, nrc_positive, vader_very_positive"
elegantly,"afinn_positive, vader_positive"
elevation,"nrc_anticipation, nrc_fear, nrc_joy, nrc_positive, nrc_trust"
elf,"nrc_anger, nrc_disgust, nrc_fear"
eligible,nrc_positive
elimination,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
elite,"nrc_anticipation, nrc_joy, nrc_positive, nrc_trust"
eloquence,nrc_positive
eloquent,nrc_positive
elucidate,"nrc_positive, nrc_trust"
elusive,"nrc_negative, nrc_surprise"
emaciated,"nrc_fear, nrc_negative, nrc_sadness"
emancipation,"nrc_anticipation, nrc_joy, nrc_positive"
embargo,nrc_negative
embarrass,"afinn_negative, nrc_negative, nrc_sadness, vader_negative"
embarrassable,vader_negative
embarrassed,"afinn_negative, shame_guilt, vader_negative"
embarrassedly,vader_negative
embarrasses,"afinn_negative, vader_negative"
embarrassing,"afinn_negative, nrc_negative, vader_negative"
embarrassingly,vader_negative
embarrassment,"afinn_negative, nrc_fear, nrc_negative, nrc_sadness, nrc_surprise, vader_negative"
embarrassments,vader_negative
embezzlement,"afinn_very_negative, nrc_negative"
embittered,"afinn_negative, vader_negative"
embolism,"nrc_fear, nrc_negative, nrc_sadness"
embrace,"afinn_positive, nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, nrc_trust, vader_positive"
embroiled,nrc_negative
emergency,"afinn_negative, nrc_fear, nrc_negative, nrc_sadness, nrc_surprise, vader_negative"
emeritus,nrc_positive
eminence,"nrc_positive, nrc_trust"
eminent,nrc_positive
eminently,nrc_positive
emir,nrc_positive
emotional,vader_positive
empathetic,"afinn_positive, love_affection, vader_positive"
empathy,nrc_positive
emphasize,nrc_trust
employ,nrc_trust
empower,"afinn_positive, nrc_positive"
empowered,pride_confidence
empowerment,afinn_positive
emptied,vader_negative
emptier,vader_negative
emptiers,vader_negative
empties,vader_negative
emptiest,vader_negative
emptily,vader_negative
emptiness,"afinn_negative, nrc_sadness, vader_negative"
emptinesses,vader_negative
emptins,vader_negative
empty,"afinn_negative, vader_negative"
emptying,vader_negative
emulate,nrc_positive
enable,"nrc_positive, nrc_trust"
enablement,"nrc_positive, nrc_trust"
enchant,"nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise"
enchanted,"afinn_positive, nrc_joy, nrc_positive, nrc_trust, vader_positive"
enchanting,"nrc_anticipation, nrc_joy, nrc_positive"
enclave,nrc_negative
encore,nrc_positive
encourage,"afinn_positive, nrc_joy, nrc_positive, nrc_trust, vader_very_positive"
encouraged,"afinn_positive, joy_extended, vader_positive"
encouragement,"afinn_positive, nrc_positive, vader_positive"
encouragements,vader_very_positive
encourager,vader_positive
encouragers,vader_positive
encourages,"afinn_positive, vader_positive"
encouraging,"afinn_positive, vader_very_positive"
encouragingly,vader_very_positive
encroachment,"nrc_fear, nrc_negative"
encumbrance,"nrc_anger, nrc_fear, nrc_negative, nrc_sadness"
encyclopedia,"nrc_positive, nrc_trust"
endanger,"nrc_anticipation, nrc_fear, nrc_negative"
endangered,"nrc_fear, nrc_negative"
endeavor,"nrc_anticipation, nrc_positive"
endemic,"nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
endless,"nrc_anger, nrc_fear, nrc_joy, nrc_negative, nrc_positive, nrc_sadness, nrc_trust"
endocarditis,"nrc_fear, nrc_sadness"
endorse,"afinn_positive, vader_positive"
endorsed,"afinn_positive, vader_positive"
endorsement,"afinn_positive, vader_positive"
endorses,"afinn_positive, vader_positive"
endow,"nrc_positive, nrc_trust"
endowed,nrc_positive
endowment,"nrc_positive, nrc_trust"
endurance,nrc_positive
endure,nrc_positive
enema,nrc_disgust
enemies,"afinn_negative, vader_very_negative"
enemy,"afinn_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, vader_very_negative"
energetic,"afinn_positive, nrc_positive, vader_positive"
energetically,vader_positive
energetics,vader_positive
energies,vader_positive
energise,vader_very_positive
energised,vader_very_positive
energises,vader_very_positive
energising,vader_positive
energization,vader_positive
energizations,vader_positive
energize,vader_very_positive
energized,"joy_extended, vader_very_positive"
energizer,vader_very_positive
energizers,vader_positive
energizes,vader_very_positive
energizing,vader_very_positive
energy,vader_positive
enforce,"nrc_anger, nrc_fear, nrc_negative, nrc_positive"
enforcement,nrc_negative
engage,"afinn_positive, vader_positive"
engaged,"nrc_anticipation, nrc_joy, nrc_positive, nrc_trust, vader_positive"
engagement,vader_very_positive
engagements,vader_positive
engager,vader_positive
engagers,vader_positive
engages,"afinn_positive, vader_positive"
engaging,"nrc_joy, nrc_positive, nrc_trust, vader_positive"
engagingly,vader_positive
engrossed,"afinn_positive, vader_positive"
engrossing,afinn_very_positive
engulf,nrc_anticipation
enhance,nrc_positive
enigmatic,"nrc_fear, nrc_negative"
enjoy,"afinn_positive, nrc_anticipation, nrc_joy, nrc_positive, nrc_trust, vader_very_positive"
enjoyable,"afinn_positive, vader_positive"
enjoyableness,vader_positive
enjoyably,vader_positive
enjoyed,"afinn_positive, vader_very_positive"
enjoyer,vader_very_positive
enjoyers,vader_very_positive
enjoying,"afinn_positive, nrc_anticipation, nrc_joy, nrc_positive, nrc_trust, vader_very_positive"
enjoyment,vader_very_positive
enjoyments,vader_very_positive
enjoys,"afinn_positive, vader_very_positive"
enlighten,"afinn_positive, nrc_joy, nrc_positive, nrc_trust, vader_very_positive"
enlightened,"afinn_positive, vader_very_positive"
enlightening,"afinn_positive, vader_very_positive"
enlightenment,"nrc_joy, nrc_positive, nrc_trust"
enlightens,"afinn_positive, vader_positive"
enliven,"nrc_joy, nrc_positive, nrc_surprise, nrc_trust"
enmity,"nrc_anger, nrc_fear, nrc_negative, nrc_sadness"
ennui,"afinn_negative, vader_negative"
enrage,"afinn_negative, vader_very_negative"
enraged,"afinn_negative, anger_extended, vader_negative"
enrages,"afinn_negative, vader_negative"
enraging,"afinn_negative, vader_very_negative"
enrapture,"afinn_very_positive, vader_very_positive"
enrich,nrc_positive
enroll,"nrc_anticipation, nrc_trust"
ensemble,"nrc_positive, nrc_trust"
ensign,nrc_positive
enslave,"afinn_negative, nrc_negative, vader_very_negative"
enslaved,"afinn_negative, nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness, vader_negative"
enslavement,nrc_negative
enslaves,"afinn_negative, vader_negative"
ensure,"afinn_positive, vader_positive"
ensuring,"afinn_positive, vader_positive"
entangled,"nrc_anger, nrc_disgust, nrc_fear, nrc_negative, nrc_sadness"
entanglement,nrc_negative
enterprising,"afinn_positive, nrc_positive, vader_very_positive"
entertain,"nrc_joy, nrc_positive, vader_positive"
entertained,"joy_extended, nrc_joy, nrc_positive, vader_positive"
entertainer,vader_positive
entertainers,vader_positive
entertaining,"afinn_positive, nrc_anticipation, nrc_joy, nrc_positive, vader_positive"
entertainingly,vader_positive
entertainment,"nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, nrc_trust, vader_positive"
entertainments,vader_very_positive
entertains,vader_very_positive
enthral,"afinn_very_positive, vader_positive"
enthuse,vader_positive
enthused,vader_very_positive
enthuses,vader_positive
enthusiasm,"nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, vader_positive"
enthusiasms,vader_very_positive
enthusiast,"nrc_anticipation, nrc_joy, nrc_positive, nrc_surprise, vader_positive"
enthusiastic,"afinn_very_positive, anticipation_extended, vader_very_positive"
enthusiastically,vader_very_positive
enthusiasts,vader_positive
enthusing,vader_positive
entitled,"afinn_positive, vader_positive"
entrails,"nrc_disgust, nrc_negative"
entrust,nrc_trust
entrusted,"afinn_positive, vader_positive"
envied,vader_negative
envier,vader_negative
enviers,vader_negative
envies,"afinn_negative, vader_negative"
envious,"afinn_negative, jealousy_envy, nrc_negative, vader_negative"
